fecha,01:30,10:30,13:30,22:30
2021-03-22,5.911831325301236,22.86686058519797,29.07512220309814,6.485160068846848
2021-03-30,7.394502581755623,22.18791394148024,27.80974526678144,8.309428571428603
2021-04-07,4.53860585197938,17.70496041308093,22.70040963855425,5.069462994836519
2021-04-15,4.908299483648908,15.369951807228944,20.833352839931177,5.344223752151497
2021-04-23,2.6642788296041604,13.397841652323605,20.14653012048196,3.058860585197964
2021-05-01,-0.0253046471600425,6.933187607573181,12.991734939759064,0.1360998278829947
2021-05-09,-0.0376144578312927,8.72052667814117,14.35298795180726,0.4220688468158572
2021-05-17,0.7928433734940001,5.047810671256487,10.078826161790044,0.671074010327045
2021-05-25,1.977228915662675,5.600884681583512,7.693978073610052,0.5875490533563105
2021-06-02,0.4166574870912498,2.885444404462058,1.9766514806378443,0.2559070567986543
2021-06-10,-2.76219848380425,1.3861239242685406,4.676808950086084,-2.779700516351085
2021-06-18,-2.2486412593205967,1.0488089500860849,4.785869191049939,-2.3010705596106797
2021-06-26,-2.4309913941479926,1.9228881239243,5.303714285714314,-1.1614329738058256
2021-07-04,-0.0657246127366343,4.768216867469912,7.153855421686772,0.483287435456141
2021-07-12,-2.967686746987929,1.056382099827905,5.790502581755617,-2.713201376936289
2021-07-20,-1.3484230055658422,3.467555938037891,7.754598967297798,-4.420182223875019
2021-07-28,0.2184612736661202,7.105655765920855,13.701938037865784,0.160182444061993
2021-08-05,-2.5896419965576363,6.319982788296071,12.566750430292627,-1.708299483648851
2021-08-13,-0.7469845094664092,4.284664371772833,11.78315662650606,-0.5550051635111657
2021-08-21,-6.222543889845071,-2.5544268502581526,2.0436915077989912,-5.114502581755567
2021-08-29,0.8221239242685361,7.665036144578341,12.647845094664405,0.6994457831325546
2021-09-06,-2.2227986230636563,8.665132530120516,13.033931153184197,0.2962925989673249
2021-09-14,-1.1441411359724387,12.809538726333948,17.966096385542198,0.1170705679862601
2021-09-22,0.9594251290878102,17.56266781411363,21.683611015490563,2.517621342512939
2021-09-30,-1.706013769363145,15.637965576592116,19.49212736660932,-1.2675077452667545
2021-10-08,2.921325301204849,24.25780722891569,26.61611359724617,3.903487091222056
2021-10-16,2.7809810671256807,23.33914285714289,27.745401032702265,4.35748364888127
2021-10-24,4.1286506024096665,26.4126024096386,31.47833046471603,5.620574870912241
2021-11-01,3.396230636833077,26.6673907056799,29.88984165232362,4.861924268502602
2021-11-09,3.0441067125645733,23.606633390705703,23.41452323580037,4.434440619621377
2021-11-17,6.319865748709152,31.28675043029263,33.294647160068884,8.258688468158379
2021-11-25,4.993222030981094,28.427989672977656,32.321662650602434,5.860037865748738
2021-12-03,9.269345955249598,34.37835800344238,38.77237521514633,11.506784853700545
2021-12-11,5.405228915662674,31.110833046471637,37.01050946643721,6.855638554216906
2021-12-19,10.221559380378684,35.80823752151466,40.796409638554245,12.406447504302957
2021-12-27,8.747459552495732,32.39391738382104,38.03026850258179,9.981091222031006
2022-01-01,8.61048192771087,30.834151462994864,37.03265748709126,11.557965576592112
2022-01-09,11.096416523235828,32.141641996557695,38.06053356282276,12.344925989673008
2022-01-17,6.378647160068877,23.958034423407945,30.948925989673004,5.486675481677402
2022-01-25,10.378454388984531,29.44975215146303,36.34924956970744,11.749497418244438
2022-02-02,10.19371772805511,29.5157211703959,36.25523235800348,11.916127366609327
2022-02-10,9.315452667814144,28.939390705679894,36.36044406196217,11.199562822719477
2022-02-18,7.722640275387299,24.317958691910523,32.77397934595528,8.531266781411396
2022-02-26,5.345001721170425,19.975831325301247,24.801931153184206,7.484767641996588
2022-03-06,5.46953872633393,19.563397590361475,27.988079173838248,7.295018932874391
2022-03-14,7.066234079173873,21.459473321858898,28.394771084337386,8.637531841652352
2022-03-22,3.6773803786575177,16.134392426850297,22.681222030981104,5.022956970740132
2022-03-30,0.259700516351154,13.18781067125648,18.26761101549057,2.209938037865778
2022-04-07,,12.988478485370086,,3.6036798623064055
2022-04-15,4.094585197934627,14.599211703958725,12.480870912220334,5.087349397590398
2022-04-23,-0.3461441835062558,4.718942807625683,6.757248695652205,-1.5856939990838013
2022-05-01,2.9113838209983065,6.5829205607477,12.902760524499683,2.7131394148020918
2022-05-09,-0.2696213425128859,6.0999827882960735,11.98498795180726,0.6654285714286035
2022-05-17,-1.7232530120481642,4.668161790017243,9.06039586919108,-1.1881726979576976
2022-05-25,-6.949201376936289,-1.360323767476059,2.894178370786546,-6.111741824440595
2022-06-02,-2.96913253012046,1.845256807997271,5.321304647160099,-4.449373493975879
2022-06-10,-1.64357659208259,2.6638588640275653,6.423657694962078,-0.6446781411359436
2022-06-18,-6.921476764199627,-1.2041755593803467,1.8071925465838847,-4.477820998278813
2022-06-26,-5.998282271944894,-1.840127366609272,0.9359759036144868,-4.69850946643715
2022-07-04,-7.109084337349371,-3.407445783132504,-0.103886402753846,-5.778647160068828
2022-07-12,-8.147039586919076,-3.943569707401011,-0.0386357243318959,-7.1302409638554
2022-07-20,-5.418895008605818,1.6092213740458354,2.544834834834868,-1.4899360341151169
2022-07-28,-3.727555938037834,0.1467641996557942,4.527266781411385,-3.214165232357978
2022-08-05,-5.586895008605816,-2.31431001890357,6.458559108875344,-3.138571428571398
2022-08-13,-4.672864027538695,1.738048695652202,2.5230533562823005,-3.665166953528376
